,datetime,WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,
4893,23/07/2017 21:00,4.4,0,1014.3,-0.2,19.9,60,60.6667,
4894,23/07/2017 22:00,3,0,1014.8,-6.6,18.9,66,0,
4895,23/07/2017 23:00,3.6,0,1014.9,-7.3,17.4,79,0,
4896,24/07/2017 00:00,4.3,0,1014.7,-6.2,17.4,76,0,
4897,24/07/2017 01:00,1.8,0,1014.6,-6.2,17.4,75,0,
4898,24/07/2017 02:00,4.1,0,1014.9,-6.4,17.1,77,0,
4899,24/07/2017 03:00,4.6,0,1014.8,-6.6,16.6,79,0,
4900,24/07/2017 04:00,3.8,0,1014.7,-5.2,16,83,0,
4901,24/07/2017 05:00,3.5,0,1015.2,3.7,15.4,84,0,
4902,24/07/2017 06:00,3.4,0,1015.5,25.2,15.1,79,0,
4903,24/07/2017 07:00,3.9,0,1015.5,93.1,15.1,75,257.8334,
4904,24/07/2017 08:00,3.8,0,1015.6,159.4,15.4,72,756,
4905,24/07/2017 09:00,3,0,1015.7,241.4,16.7,65,1792,
4906,24/07/2017 10:00,4.6,0,1015.9,266.4,17,64,1782.8334,
4907,24/07/2017 11:00,4.1,0,1015.9,319.2,17.1,65,2275.5,
4908,24/07/2017 12:00,3.2,0,1015.8,311.5,18,64,2838.8333,
4909,24/07/2017 13:00,2.8,0,1015.6,302,18.6,61,3228.0001,
4910,24/07/2017 14:00,2.9,37,1015.1,532.1,20.1,55,4745.3334,
4911,24/07/2017 15:00,3.8,58,1014.8,699,20.7,52,6038.3332,
4912,24/07/2017 16:00,3.1,12,1014.6,343.2,20.4,49,5188.6666,
4913,24/07/2017 17:00,3.3,10,1014.3,225,20.2,48,3313.5001,
4914,24/07/2017 18:00,2.9,0,1014,156.2,20,50,1301.6667,
4915,24/07/2017 19:00,3.1,0,1014.1,73.6,19.5,54,794.6667,
4916,24/07/2017 20:00,2.8,0,1014.2,30,18.9,57,500.6667,
4917,24/07/2017 21:00,3.5,0,1014.5,2.2,18.2,61,122,
4918,24/07/2017 22:00,4,0,1014.6,-6.5,17.8,64,0,
4919,24/07/2017 23:00,4.3,0,1014.6,-6.9,17.4,64,0,
4920,25/07/2017 00:00,3.1,0,1014.4,-7.1,17,64,0,
4921,25/07/2017 01:00,3.2,0,1014.4,-7.5,16.7,65,0,
4922,25/07/2017 02:00,3.5,0,1014.5,-8,16.2,68,0,
4923,25/07/2017 03:00,4.2,0,1014.4,-7.5,15.9,68,0,
4924,25/07/2017 04:00,3.6,0,1014.1,-3.6,15.9,68,0,
4925,25/07/2017 05:00,1.8,5,1014.1,15.4,15.5,71,0,
4926,25/07/2017 06:00,1,49,1014.2,105.4,15.3,78,0,
4927,25/07/2017 07:00,0.4,60,1013.8,246.7,19.5,59,99.5,
4928,25/07/2017 08:00,2.9,60,1013.6,379.7,19.9,54,434.8333,
4929,25/07/2017 09:00,2.9,60,1013.3,508.8,20.8,53,825.6667,
4930,25/07/2017 10:00,3.7,60,1012.8,633.5,21.6,51,2716.0001,
4931,25/07/2017 11:00,3.4,60,1012.5,672.8,22.7,48,4331.3334,
4932,25/07/2017 12:00,4,44,1012.1,679.2,22.6,47,5538.5,
4933,25/07/2017 13:00,4.4,43,1011.7,685.8,23.6,42,5448,
4934,25/07/2017 14:00,4.2,24,1011.5,395.7,22.4,49,5696.6666,
4935,25/07/2017 15:00,3,17,1011.3,297.3,22,54,3567.5,
4936,25/07/2017 16:00,3.5,8,1011.1,166.8,22.5,51,2090.6667,
4937,25/07/2017 17:00,3.5,60,1010.8,431.1,22.6,49,1539.8334,
4938,25/07/2017 18:00,3.1,59,1010.6,319.7,22.4,48,1438.8332,
4939,25/07/2017 19:00,1.9,60,1010.4,226.7,22.2,51,2541.3333,
4940,25/07/2017 20:00,3.9,60,1010.8,139.1,21.4,53,695.5,
4941,25/07/2017 21:00,1.6,13,1011.1,17,19.5,62,370.5,
4942,25/07/2017 22:00,2.7,0,1011.2,-5.8,18.6,67,31.8334,
4943,25/07/2017 23:00,2.8,0,1011,-6.9,18.9,64,0,
4944,26/07/2017 00:00,2.3,0,1010.9,-7.1,18.1,71,0,
4945,26/07/2017 01:00,1.7,0,1010.9,-7,17.9,71,0,
4946,26/07/2017 02:00,2,0,1011,-6.8,17.8,72,0,
4947,26/07/2017 03:00,2.7,0,1011,-7.1,17.1,82,0,
4948,26/07/2017 04:00,2.6,0,1011,-6.1,15.8,95,0,
4949,26/07/2017 05:00,2.2,0,1011,4.3,15.7,93,0,
4950,26/07/2017 06:00,2.7,0,1010.3,69.3,16.3,85,69.6667,
4951,26/07/2017 07:00,2.7,9,1009.9,190.6,17.4,77,488.1666,
4952,26/07/2017 08:00,2.5,0,1009.4,203,17.7,73,1066.8332,
4953,26/07/2017 09:00,2.6,4,1009.2,274.8,18.6,67,1866.5001,
4954,26/07/2017 10:00,1,19,1008.7,389.6,19.7,58,3483.0001,
4955,26/07/2017 11:00,1.9,0,1008.5,251.9,19.9,60,2708.8333,
4956,26/07/2017 12:00,2.6,5,1007.9,378.6,20.9,57,2470.8333,
4957,26/07/2017 13:00,1.9,0,1007.7,223.6,20.2,57,2018.8334,
4958,26/07/2017 14:00,0.9,0,1007.3,98,20.4,58,1903,
4959,26/07/2017 15:00,1.8,0,1006.8,131.2,20.6,59,942.8333,
4960,26/07/2017 16:00,1.6,0,1006.4,207.1,21.1,61,674.8334,
4961,26/07/2017 17:00,1.7,5,1006,210.8,20.9,59,833.9999,
4962,26/07/2017 18:00,3,2,1005.8,178.3,20.6,61,1095.8334,
4963,26/07/2017 19:00,1.9,0,1005.6,58.8,20,61,869.8334,
4964,26/07/2017 20:00,2.3,0,1005.5,59.4,19.6,64,802.8333,
4965,26/07/2017 21:00,1,0,1005.7,4.1,18.7,71,225,
4966,26/07/2017 22:00,1.9,0,1005.6,-8,16.9,83,2.3333,
4967,26/07/2017 23:00,2.7,0,1005.7,-8.7,15.8,84,0,
4968,27/07/2017 00:00,2.8,0,1005.2,-6.8,16.4,79,0,
4969,27/07/2017 01:00,1.8,0,1004.8,-6.4,16.6,77,0,
4970,27/07/2017 02:00,1.2,0,1004.5,-7.2,16.7,77,0,
4971,27/07/2017 03:00,1.2,0,1004,-7.4,16.5,78,0,
4972,27/07/2017 04:00,1,0,1003.5,-7.1,16.5,77,0,
4973,27/07/2017 05:00,1.3,0,1003.4,7.3,16.2,81,0,
4974,27/07/2017 06:00,0.9,0,1003.3,19.2,16.3,82,0,
4975,27/07/2017 07:00,1.1,0,1003.1,29.3,16.1,91,0,
4976,27/07/2017 08:00,1.4,0,1002.9,112.6,17.1,85,539.8333,
4977,27/07/2017 09:00,1.5,1,1002.4,208.8,18.1,76,1240.6667,
4978,27/07/2017 10:00,0.8,1,1002,351.2,19.6,70,2129.8333,
4979,27/07/2017 11:00,2.1,0,1002,258.7,19.3,70,3648,
4980,27/07/2017 12:00,2.5,0,1002,230.4,19.5,68,2878.8333,
4981,27/07/2017 13:00,2.7,0,1002,286.6,19.5,68,2238.0001,
4982,27/07/2017 14:00,3.1,0,1002.1,95.7,18.9,65,1928.8334,
4983,27/07/2017 15:00,1.7,0,1002.2,159.4,17.2,89,1577.9999,
4984,27/07/2017 16:00,0.5,0,1001.8,215,17.9,87,808.3333,
4985,27/07/2017 17:00,1.1,0,1001.8,151.9,17.8,84,1156.1667,
4986,27/07/2017 18:00,1.6,0,1001.8,69.4,17.2,83,1054,
4987,27/07/2017 19:00,1.4,0,1001.6,48.4,17.3,81,586.1666,
4988,27/07/2017 20:00,1.5,0,1001.4,10.5,15.8,95,378.6667,
4989,27/07/2017 21:00,0.8,0,1001.6,-1.8,15.1,99,49.5001,
4990,27/07/2017 22:00,0.5,0,1001.3,-5.6,15.4,100,0,
4991,27/07/2017 23:00,1.6,0,1001.6,-4.4,14.9,99,0,
4992,28/07/2017 00:00,2.4,0,1001.6,-4.1,14.3,100,0,
4993,28/07/2017 01:00,1,0,1001.4,-4.8,13.9,100,0,
4994,28/07/2017 02:00,2.1,0,1001.1,-5,13.9,100,0,
4995,28/07/2017 03:00,1.1,0,1001.2,-5.5,14,100,0,
4996,28/07/2017 04:00,0.7,0,1001.2,-5.3,13.9,100,0,
4997,28/07/2017 05:00,1.8,0,1001.2,3.5,13.9,97,0,
4998,28/07/2017 06:00,1.3,0,1001.2,27.1,14.1,99,0,
4999,28/07/2017 07:00,1,3,1001.4,74.1,14.4,97,246.5,
5000,28/07/2017 08:00,2.6,18,1001.5,260.7,16,85,563.6666,
5001,28/07/2017 09:00,3.3,53,1001.7,401.4,16.4,79,1539.8334,
5002,28/07/2017 10:00,2.9,58,1001.7,611.8,18.6,65,2014.3333,
5003,28/07/2017 11:00,4.7,60,1001.9,680.6,19,52,3310.4999,
5004,28/07/2017 12:00,4.4,59,1001.8,744.8,20.5,51,4812.1666,
5005,28/07/2017 13:00,5,60,1001.7,798.7,20.4,48,4947.9998,
5006,28/07/2017 14:00,5.5,60,1002.1,758.6,20,50,6539.9998,
5007,28/07/2017 15:00,5.6,59,1002.5,690.7,19.6,49,7052.6666,
5008,28/07/2017 16:00,4.7,46,1002.6,461,18.9,54,6817.8334,
5009,28/07/2017 17:00,6,19,1002.7,213.5,18.4,56,5845.3336,
5010,28/07/2017 18:00,5.4,53,1003,301.5,17.8,60,4447.3333,
5011,28/07/2017 19:00,4.2,41,1003.3,165.2,17,64,2245.5,
5012,28/07/2017 20:00,4.1,21,1003.6,61.8,16.4,69,994.6667,
5013,28/07/2017 21:00,3.6,1,1004,7.6,15.5,75,248,
5014,28/07/2017 22:00,2.4,0,1004.1,-6.3,14.5,81,2.5,
5015,28/07/2017 23:00,2.7,0,1004.4,-7.1,14.2,84,0,
5016,29/07/2017 00:00,2.8,0,1004.5,-7,13.9,88,0,
5017,29/07/2017 01:00,1.2,0,1004.7,-7,13.2,94,0,
5018,29/07/2017 02:00,1.8,0,1004.4,-6.8,13.5,92,0,
5019,29/07/2017 03:00,2.1,0,1004.5,-6.8,13.1,95,0,
5020,29/07/2017 04:00,1.6,0,1004.3,-4.6,13,96,0,
5021,29/07/2017 05:00,0.8,1,1004.3,17.5,13.1,96,0,
5022,29/07/2017 06:00,1.5,10,1004.2,94.6,13.7,92,114.25,
5023,29/07/2017 07:00,1.7,19,1004.3,171.9,14.7,83,431.4999,
5024,29/07/2017 08:00,1.6,46,1004.6,276.4,15.6,81,711.6667,
5025,29/07/2017 09:00,2.1,34,1004.5,302.2,15.7,80,1015.6667,
5026,29/07/2017 10:00,2.9,19,1004.6,259.5,17,70,954.8333,
5027,29/07/2017 11:00,2.6,12,1004.6,271.5,17.1,73,1685.3333,
5028,29/07/2017 12:00,4.8,6,1004.5,372.8,17.1,71,1176.5,
5029,29/07/2017 13:00,4.4,17,1004.2,499.1,19.2,59,1166.3333,
5030,29/07/2017 14:00,2.9,1,1004,271,18.6,65,1734.6666,
5031,29/07/2017 15:00,1.6,56,1003.4,544.8,19.9,55,1474.1666,
5032,29/07/2017 16:00,1.5,37,1003.1,405.4,21,49,4620.3333,
5033,29/07/2017 17:00,2.4,9,1003.2,213.9,18.7,63,3393.8333,
5034,29/07/2017 18:00,2.7,0,1003.4,97.8,17.9,63,992.5,
5035,29/07/2017 19:00,2.4,0,1003.2,41.2,17.1,70,401.5,
5036,29/07/2017 20:00,2.2,0,1003.5,9.6,16.4,77,183.3334,
5037,29/07/2017 21:00,3.4,0,1003.6,-3.8,14.8,84,24,
5038,29/07/2017 22:00,2.9,0,1003.6,-6.3,14.4,89,0,
5039,29/07/2017 23:00,2.5,0,1003.9,-5.9,14.4,90,0,
5040,30/07/2017 00:00,2.2,0,1003.9,-6,14.5,91,0,
5041,30/07/2017 01:00,1.5,0,1004.4,-6.2,14.5,92,0,
5042,30/07/2017 02:00,0.8,0,1004.6,-6.8,14.4,93,0,
5043,30/07/2017 03:00,1.7,0,1004.6,-6.2,14.6,90,0,
5044,30/07/2017 04:00,1,0,1004.7,-5.6,14.3,89,0,
5045,30/07/2017 05:00,0.6,0,1004.7,4.5,14.5,92,0,
5046,30/07/2017 06:00,0.9,0,1004.9,23,15.1,89,35.75,
5047,30/07/2017 07:00,1.2,0,1005.2,22.4,15.1,91,310.3333,
5048,30/07/2017 08:00,1.5,0,1005.4,42.4,15.4,90,459.6667,
5049,30/07/2017 09:00,1.7,0,1005.5,136.1,15.9,83,644.3333,
5050,30/07/2017 10:00,0.8,5,1005.3,266.3,17.7,78,1076.8333,
5051,30/07/2017 11:00,2.5,11,1005.3,356.5,18.7,69,2798.1667,
5052,30/07/2017 12:00,4.2,11,1004.9,440,19.2,57,3085.9999,
5053,30/07/2017 13:00,3.9,24,1004.7,534.6,19.1,60,4000.6668,
5054,30/07/2017 14:00,3,0,1004.6,331.5,18.6,59,3338.6668,
5055,30/07/2017 15:00,2.4,1,1004.4,249.1,18.3,66,2956.3332,
5056,30/07/2017 16:00,1.4,0,1003.8,150.7,18.2,65,1372.8333,
5057,30/07/2017 17:00,2,0,1003.7,70.9,17.5,67,1356.1666,
5058,30/07/2017 18:00,1.1,0,1003.6,61.8,15.6,94,351.6666,
5059,30/07/2017 19:00,3.1,0,1003,14.3,15.1,93,411.3333,
5060,30/07/2017 20:00,4.3,0,1001.8,1.4,15.5,90,91.5,
5061,30/07/2017 21:00,2.7,0,1001.7,-2.5,15,96,12.8333,
5062,30/07/2017 22:00,1.5,0,1001.3,-4.1,15.1,95,0,
5063,30/07/2017 23:00,0.9,0,1001.4,-4.8,15,99,0,
5064,31/07/2017 00:00,0.9,0,1001.1,-5.7,15.4,100,0,
5065,31/07/2017 01:00,3.4,0,1001.1,-6.2,15.1,98,0,
5066,31/07/2017 02:00,3.5,0,1001.4,-5.3,14.8,98,0,
5067,31/07/2017 03:00,4.1,0,1001.9,-5,14,94,0,
5068,31/07/2017 04:00,3.8,0,1002,-5.1,13.6,94,0,
5069,31/07/2017 05:00,2,0,1002.3,-0.2,13.7,94,0,
5070,31/07/2017 06:00,3.8,0,1003.1,18.3,13.8,92,0,
5071,31/07/2017 07:00,3.8,0,1003.5,84.4,14.4,85,22.3333,
5072,31/07/2017 08:00,5.3,27,1003.9,266.2,16.1,76,217.1667,
5073,31/07/2017 09:00,3.5,52,1004.6,446.2,17.5,71,730.1666,
5074,31/07/2017 10:00,5.8,60,1005,628.5,18.1,65,2562.1667,
5075,31/07/2017 11:00,6.7,56,1005.3,665.3,18.9,59,3767.4999,
5076,31/07/2017 12:00,5.9,35,1005.5,645.5,19.7,56,5274.3334,
5077,31/07/2017 13:00,5.3,37,1005.8,613.4,19.5,54,6953,
5078,31/07/2017 14:00,6.1,43,1005.7,684.8,21,55,7170.8334,
5079,31/07/2017 15:00,6.4,21,1006.4,286.3,18.4,65,4708.6668,
5080,31/07/2017 16:00,1,0,1007.5,87.4,15.1,92,2918.4999,
5081,31/07/2017 17:00,2.8,3,1007.7,183.2,16.3,84,1462.3333,
5082,31/07/2017 18:00,4.7,0,1008.1,72.2,15.5,82,3619,
5083,31/07/2017 19:00,1.9,14,1008.1,115.6,15.6,86,1293.6667,
5084,31/07/2017 20:00,3.5,0,1008.3,18.1,16.1,91,758.1666,
5085,31/07/2017 21:00,4.2,0,1008.8,-1.6,15.4,82,173.6666,
5086,31/07/2017 22:00,2.5,0,1008.9,-6.5,14.8,93,0,
5087,31/07/2017 23:00,4.2,0,1009.1,-6.2,14.9,95,0,
5088,01/08/2017 00:00,4.1,0,1009.2,-6,15.1,92,0,
5089,01/08/2017 01:00,3.2,0,1009.5,-6,14.5,90,0,
5090,01/08/2017 02:00,3.3,0,1009.4,-6.5,13.7,90,0,
5091,01/08/2017 03:00,2.9,0,1010,-6.6,13.8,91,0,
5092,01/08/2017 04:00,1.9,0,1010.2,-5.3,13.3,92,0,
5093,01/08/2017 05:00,2,0,1010.7,9.3,13,94,0,
5094,01/08/2017 06:00,2.9,0,1011.2,35.9,13.3,93,140.5,
5095,01/08/2017 07:00,1.9,12,1011.8,123.8,14,88,314.8333,
5096,01/08/2017 08:00,1.8,1,1012.2,156.4,14.7,84,518.3333,
5097,01/08/2017 09:00,3,28,1012.4,293.4,16.3,72,1277.8333,
5098,01/08/2017 10:00,3.1,47,1012.3,492.7,18.8,60,1772.1667,
5099,01/08/2017 11:00,5.2,55,1012.7,711,18.2,65,4445.0002,
5100,01/08/2017 12:00,3.9,48,1012.4,680.9,18.8,58,6147,
5101,01/08/2017 13:00,4.3,21,1012.3,532.5,19.8,56,5934.3334,
5102,01/08/2017 14:00,5.6,22,1012.7,458.4,17.2,79,6985.8332,
5103,01/08/2017 15:00,3.6,15,1012.6,371.4,18.8,76,1844.8334,
5104,01/08/2017 16:00,4,23,1012.7,362,17.6,73,3412.1667,
5105,01/08/2017 17:00,3.7,0,1012.5,111.3,17.3,73,6453.3332,
5106,01/08/2017 18:00,4.7,0,1012.2,85.4,17.1,78,1315,
5107,01/08/2017 19:00,3.6,0,1011.9,86.7,17.1,75,1245,
5108,01/08/2017 20:00,2.6,0,1012,22.4,16.6,82,512.0001,
5109,01/08/2017 21:00,3.2,0,1011.6,-0.2,16.2,79,35.6667,
5110,01/08/2017 22:00,3.8,0,1011.7,-6.6,15.9,88,0,
5111,01/08/2017 23:00,2.7,0,1011.4,-6.8,15.1,90,0,
5112,02/08/2017 00:00,3,0,1010.8,-6.8,15.1,91,0,
5113,02/08/2017 01:00,2,0,1010.5,-7.3,14.2,95,0,
5114,02/08/2017 02:00,1.6,0,1009.9,-8.2,13.2,98,0,
5115,02/08/2017 03:00,0.2,0,1009.8,-8.1,12.4,98,0,
5116,02/08/2017 04:00,1,0,1009.6,-6.5,11.7,100,0,
5117,02/08/2017 05:00,2.1,0,1009.6,-4,13.4,100,0,
5118,02/08/2017 06:00,2.6,0,1009.3,1.8,13.2,100,0,
5119,02/08/2017 07:00,1.5,0,1009.3,34.6,13.7,99,0,
5120,02/08/2017 08:00,3.7,0,1009.3,26.8,13.6,96,449,
5121,02/08/2017 09:00,2.5,12,1009.1,250.6,15.4,91,561.3333,
5122,02/08/2017 10:00,2.5,9,1009.1,293.7,16.4,82,1760.1666,
5123,02/08/2017 11:00,2.9,26,1008.7,425.2,16.5,78,3703.6666,
5124,02/08/2017 12:00,1.7,0,1008.5,78.4,15.1,91,5119.5,
5125,02/08/2017 13:00,2.4,41,1008.2,593.8,20,56,742.3334,
5126,02/08/2017 14:00,5.1,60,1007.8,804.8,19.6,58,3705.3335,
5127,02/08/2017 15:00,3.8,22,1008,379.5,18.9,62,7311.3332,
5128,02/08/2017 16:00,5.7,41,1008,375.2,18,63,5944.5001,
5129,02/08/2017 17:00,5.2,49,1007.9,393.3,19.3,58,3950.8332,
5130,02/08/2017 18:00,3.5,54,1007.8,312.6,18.4,63,4537.3333,
5131,02/08/2017 19:00,4.2,60,1007.9,200.7,17.7,64,2907.1667,
5132,02/08/2017 20:00,3.1,39,1008.5,62.4,16.8,71,1138.3333,
5133,02/08/2017 21:00,1.9,13,1008.9,5.7,15.5,75,157.8334,
5134,02/08/2017 22:00,1.5,0,1009.6,-7.6,14.6,81,0,
5135,02/08/2017 23:00,1.6,0,1009.6,-8.2,12.8,91,0,
5136,03/08/2017 00:00,1.1,0,1010,-8.6,11.7,95,0,
5137,03/08/2017 01:00,1.1,0,1009.8,-8.1,10.8,96,0,
5138,03/08/2017 02:00,2.2,0,1009.9,-7.8,10.5,97,0,
5139,03/08/2017 03:00,2.4,0,1009.9,-7.5,9.9,95,0,
5140,03/08/2017 04:00,2.3,0,1009.9,-6.2,9.4,97,0,
5141,03/08/2017 05:00,2.1,16,1010,18.3,9.7,96,0,
5142,03/08/2017 06:00,1.8,44,1009.7,91.7,11,92,0,
5143,03/08/2017 07:00,1.2,50,1009.6,181.4,13.6,85,285.8333,
5144,03/08/2017 08:00,1,54,1009.1,319,16.2,76,630.3332,
5145,03/08/2017 09:00,1.2,60,1008.8,493.8,17.6,65,947.5,
5146,03/08/2017 10:00,1.5,60,1007.8,598.4,18.8,59,2798.3333,
5147,03/08/2017 11:00,1.1,38,1007.2,466.3,19,61,3999.3333,
5148,03/08/2017 12:00,1.4,37,1006.1,572,20.8,51,5571.5002,
5149,03/08/2017 13:00,2.4,16,1005.4,409.2,20.2,48,5309.8334,
5150,03/08/2017 14:00,2.9,0,1004.5,196.1,19.4,52,4078.5001,
5151,03/08/2017 15:00,2.4,0,1003.5,90.6,18.3,66,1792.1667,
5152,03/08/2017 16:00,2.9,0,1002.8,120.8,18,62,944.1666,
5153,03/08/2017 17:00,3.8,0,1002.5,61.2,15.6,82,647.8334,
5154,03/08/2017 18:00,2.9,0,1001.2,22,15.1,85,293.1666,
5155,03/08/2017 19:00,2,0,1000.8,0.7,14.8,86,206,
5156,03/08/2017 20:00,3.5,0,999.9,0.5,14,94,71.8333,
5157,03/08/2017 21:00,3.5,0,998.9,-5.1,14,94,0,
5158,03/08/2017 22:00,3.8,0,998.1,-4.1,13.7,97,0,
5159,03/08/2017 23:00,2.9,0,997.3,-4.4,13.7,98,0,
5160,04/08/2017 00:00,2.8,0,996.6,-4.4,13.7,100,0,
5161,04/08/2017 01:00,1.5,0,996,-5.2,14.2,99,0,
5162,04/08/2017 02:00,2.8,0,995.7,-5.9,14.7,100,0,
5163,04/08/2017 03:00,3.2,0,995.6,-5.5,14.2,98,0,
5164,04/08/2017 04:00,2.5,0,995.4,-5.3,14.2,100,0,
5165,04/08/2017 05:00,3.2,0,995.3,0.7,14,98,0,
5166,04/08/2017 06:00,2.4,0,995.3,21,13.9,98,0,
5167,04/08/2017 07:00,3.1,0,995.2,64.5,14.1,96,175,
5168,04/08/2017 08:00,2.4,0,995.3,108.5,14.6,93,609.5001,
5169,04/08/2017 09:00,2.4,0,995.2,87.7,15.1,90,1758.3333,
5170,04/08/2017 10:00,1.8,15,994.8,385,17.4,81,3235.5,
5171,04/08/2017 11:00,2.5,19,994.9,469.6,18.1,71,4647.0001,
5172,04/08/2017 12:00,2.1,22,994.5,560.4,19.8,69,4361.6666,
5173,04/08/2017 13:00,3.5,60,994.3,784,20,63,6683.1666,
5174,04/08/2017 14:00,3.2,48,994.2,683.1,20.3,59,6858.1668,
5175,04/08/2017 15:00,2.6,6,994.3,233.2,17.7,80,3812.1666,
5176,04/08/2017 16:00,3.3,22,994,248.2,18.2,74,1096.1666,
5177,04/08/2017 17:00,4.1,0,994.1,37.8,15.6,83,3315.1666,
5178,04/08/2017 18:00,1.1,0,994.8,18.2,14.1,98,922.8334,
5179,04/08/2017 19:00,1.2,9,995,192.6,15.5,86,214.5,
5180,04/08/2017 20:00,1.4,1,995.3,64.6,14.9,95,148.8333,
5181,04/08/2017 21:00,2.2,0,995.5,2.3,14.2,99,483.1666,
5182,04/08/2017 22:00,1.5,0,995.4,-6.4,14.2,99,0,
5183,04/08/2017 23:00,2.1,0,995.8,-6.5,14.5,97,0,
5184,05/08/2017 00:00,2.8,0,996.1,-6.2,14.8,96,0,
5185,05/08/2017 01:00,1,0,996.3,-6.9,14.3,96,0,
5186,05/08/2017 02:00,0.3,0,996.6,-8.1,13.9,100,0,
5187,05/08/2017 03:00,2.5,0,997,-7.5,14,97,0,
5188,05/08/2017 04:00,2.4,0,997.4,-6.2,13.8,97,0,
5189,05/08/2017 05:00,1.9,0,998,2,13.9,96,0,
5190,05/08/2017 06:00,1.1,0,998.4,36.9,14.5,93,0,
5191,05/08/2017 07:00,1.8,0,998.9,87.2,15.4,88,217.8334,
5192,05/08/2017 08:00,0.7,3,999.6,130.6,16.4,83,708.1667,
5193,05/08/2017 09:00,2.1,11,1000,266.2,16.6,77,1041.8334,
5194,05/08/2017 10:00,1.8,8,1000.5,355.7,16.8,76,907,
5195,05/08/2017 11:00,1.8,37,1000.4,526.4,19.2,63,2039.5,
5196,05/08/2017 12:00,1,25,1000.4,504.7,19,64,5025.3334,
5197,05/08/2017 13:00,3.4,13,1000.7,372.3,18.2,86,6009.6667,
5198,05/08/2017 14:00,1.1,16,1000.9,474.4,18.6,70,6474.3334,
5199,05/08/2017 15:00,2.3,40,1001.1,402.1,19.8,70,2463.5,
5200,05/08/2017 16:00,2.1,0,1001.3,236,18.6,75,1176.8334,
5201,05/08/2017 17:00,2.1,44,1001.7,350,19.2,68,1266.5,
5202,05/08/2017 18:00,2.1,0,1001.5,197.6,17.9,74,985.1667,
5203,05/08/2017 19:00,3.2,10,1001.6,109,17.1,84,1365,
5204,05/08/2017 20:00,1.7,0,1002.1,37.6,16.1,82,715,
5205,05/08/2017 21:00,1.6,0,1002.4,-1.2,15.5,91,51,
5206,05/08/2017 22:00,0.9,0,1002.4,-6.9,15.5,88,0,
5207,05/08/2017 23:00,1.1,0,1002.6,-7.1,15.3,88,0,
5208,06/08/2017 00:00,0.6,0,1002.7,-6.8,14.8,92,0,
5209,06/08/2017 01:00,0.3,0,1002.8,-7.2,14.3,98,0,
5210,06/08/2017 02:00,1.3,0,1002.9,-7.8,14.3,99,0,
5211,06/08/2017 03:00,0.8,0,1002.9,-8.9,14.3,99,0,
5212,06/08/2017 04:00,0.5,0,1002.9,-7.7,14.1,100,0,
5213,06/08/2017 05:00,0.9,0,1003,-3.3,13.9,100,0,
5214,06/08/2017 06:00,0.8,0,1003.4,5.1,13.9,100,0,
5215,06/08/2017 07:00,2.2,0,1003.8,17,13.8,100,111.0833,
5216,06/08/2017 08:00,1.2,0,1004.4,43.6,13.7,100,447,
5217,06/08/2017 09:00,1.4,0,1004.9,115.8,14.3,100,650,
5218,06/08/2017 10:00,1.7,0,1005.5,141.2,14.9,100,1053.3333,
5219,06/08/2017 11:00,2.8,0,1005.9,234.7,15.1,96,2250.3334,
5220,06/08/2017 12:00,2.9,0,1006.4,282.9,15.2,91,1868.1667,
5221,06/08/2017 13:00,3.2,0,1006.8,290.2,15.5,92,2030.1667,
5222,06/08/2017 14:00,3.3,0,1007.1,275.5,16.2,87,2916.1667,
5223,06/08/2017 15:00,2.5,0,1007.5,291.1,16.4,80,3253.3333,
5224,06/08/2017 16:00,3,12,1007.5,290,17.4,71,3901.8333,
5225,06/08/2017 17:00,2.4,16,1007.8,243.5,17.5,70,1966.5,
5226,06/08/2017 18:00,1.7,0,1007.9,105.2,17.1,76,1126.4999,
5227,06/08/2017 19:00,1.4,0,1008.4,51,16.5,77,804.6668,
5228,06/08/2017 20:00,1.2,0,1008.7,20.1,16,82,332.4999,
5229,06/08/2017 21:00,1.5,1,1009.1,-0.3,15.4,91,93.5,
5230,06/08/2017 22:00,2.7,0,1009.4,-7.3,14.9,89,0,
5231,06/08/2017 23:00,2.7,0,1010.1,-7.9,14.6,69,0,
5232,07/08/2017 00:00,2.2,0,1010.4,-7.6,13.9,67,0,
5233,07/08/2017 01:00,1.6,0,1010.7,-7.9,12.1,81,0,
5234,07/08/2017 02:00,1.7,0,1011,-7.7,11.2,86,0,
5235,07/08/2017 03:00,1.9,0,1011.4,-8.2,10.2,94,0,
5236,07/08/2017 04:00,0.4,0,1011.9,-7.8,9.3,99,0,
5237,07/08/2017 05:00,1.3,0,1012.1,1.7,9.6,97,0,
5238,07/08/2017 06:00,0.1,17,1012.3,58,11.5,93,0,
5239,07/08/2017 07:00,1.6,6,1012.4,129.7,13.6,79,445.3334,
5240,07/08/2017 08:00,1.8,41,1012.6,256,15.4,73,624.6667,
5241,07/08/2017 09:00,1.9,60,1012.7,379.7,16.8,65,400,
5242,07/08/2017 10:00,2.6,60,1012.9,585.6,18.2,60,2281.3333,
5243,07/08/2017 11:00,4.3,60,1012.8,663.1,18.6,51,4458.0001,
5244,07/08/2017 12:00,5,60,1013.1,704.8,18.2,55,5697.1668,
5245,07/08/2017 13:00,4,12,1013.3,449.8,18.5,53,6495.1668,
